guilt,"I had made an appointment with a girl to go to the movies, but actually I had no mind when we arrived at the cinema, it was a full house. I then went back and she went to the movie alone."
disgust,"I was looking for an object when I came across a rotten corpse of a rat."
disgust,"In ward 2A there was a patient suffering from Syphilitic Paraplegia and had pressure sores. The wounds had offensive smell that only a few people .... the place."
guilt,"When my little brother asked me to play with him, I told him that I had no time and that I would play with him the next day. However, the next day I said the same thing."
guilt,Failed to keep an appointment.
joy,"Girlfriend arriving back from overseas and picking her up from airport. When she finally appeared from customs and we came in contact again."
anger,"At the end of my holiday job I got less money than was due to me and nobody mentioned anything about that."
disgust,When I heard about the disaster in Bophal (India).
shame,"Equivocal situation when filling a security questionnaire on entering a government building with several people there."
anger,"In 1982, I was annoyed at an uncle who was drunk and was beating up his old father.  He claimed that the father was responsible for his guardian's failure."
shame,I lied to my best friend and I wouldn't reform what I had done.
joy,When I married my wife and took her home for the first time.
shame,When I forgot about a meeting at work.
anger,"When a friend of mine was drawn into a fight because of the stupid gang he belonged to. I felt angry with him and his friends. They could not think about anything sensible, but would fool around without taking into consideration the feelings of other persons."
anger,"I had been searching for housing for Fall at UCB and I was finally offered a place - then an ordeal followed, first I accepted then refused - related to my parents judgment (they're paying for me). Turns out that I was so upset at what my Dad said to me that I hung up on him. He called back and threatened to cut me off financially and emotionally."
disgust,If a guy one is not interested in makes advances.
disgust,"When I was working, I got treated in a way which I felt was not democratic."
guilt,"When I took a small boy's share of choclale.  He was our guest and so had been given a larger share of the sweets."
sadness,General Ye Jianying died.
anger,"During military service a superior reproached me unjustly. This led to friction in a lot of situations."
disgust,"While travelling in a bus, there were three people sitting behind me (two men and a woman).  They were drunk and the conversation was unbelievable (about fucking, fellatio, etc...).  They tried to get others to take part in the conversation.  I loathed it and felt like crying."
joy,"I was told that I had passed the statistics exam.  I had not expected this so I was very happy."
